CustomerKey,First_Name,Last_Name,Full_Name,Gender,EmailAddress,Date_First_Purchase,Customer_City
18658,Dalton,Turner,Dalton Turner,Male,dalton39@adventure-works.com,26-07-2022,Spokane
18659,Jasmine,Thompson,Jasmine Thompson,Female,jasmine13@adventure-works.com,11-05-2022,Los Angeles
18660,Cristina,Anand,Cristina Anand,Female,cristina19@adventure-works.com,16-11-2022,Coronado
18661,Daniel,Walker,Daniel Walker,Male,daniel14@adventure-works.com,07-10-2022,Sedro Woolley
18662,Kyle,Sharma,Kyle Sharma,Male,kyle26@adventure-works.com,09-11-2022,Daly City
18663,Jason,Flores,Jason Flores,Male,jason9@adventure-works.com,24-07-2022,Mill Valley
18664,Robert,Long,Robert Long,Male,robert23@adventure-works.com,02-02-2022,Renton
18665,Olivia,Brooks,Olivia Brooks,Female,olivia45@adventure-works.com,01-08-2022,Burien
18666,Jordyn,Henderson,Jordyn Henderson,Female,jordyn4@adventure-works.com,27-06-2022,Lynnwood
18667,Kelli,Ma,Kelli Ma,Female,kelli17@adventure-works.com,02-10-2022,Berkeley
18668,Brian,Sanders,Brian Sanders,Male,brian15@adventure-works.com,24-01-2023,Lake Oswego
18669,Adam,Griffin,Adam Griffin,Male,adam17@adventure-works.com,08-08-2022,Palo Alto
18670,Melanie,Bryant,Melanie Bryant,Female,melanie5@adventure-works.com,10-11-2022,Beverly Hills
18671,Melanie,Kelly,Melanie Kelly,Female,melanie13@adventure-works.com,08-03-2022,San Carlos
18672,Anthony,Lewis,Anthony Lewis,Male,anthony7@adventure-works.com,22-08-2022,Torrance
18673,James,Green,James Green,Male,james63@adventure-works.com,10-07-2022,Beverly Hills
18674,Isabelle,Bennett,Isabelle Bennett,Female,isabelle1@adventure-works.com,27-05-2022,Westminster
18675,Abigail,Martin,Abigail Martin,Female,abigail55@adventure-works.com,14-04-2022,Grossmont
18676,Jesse,Young,Jesse Young,Male,jesse41@adventure-works.com,05-05-2022,Lynnwood
18677,Logan,Shan,Logan Shan,Male,logan4@adventure-works.com,03-02-2022,Cliffside
18678,Sean,Watson,Sean Watson,Male,sean7@adventure-works.com,15-06-2022,Spring Valley
18679,Seth,Wood,Seth Wood,Male,seth50@adventure-works.com,20-11-2022,Renton
18680,David,Shan,David Shan,Male,david62@adventure-works.com,03-11-2022,Bellflower
18681,Jacqueline,Griffin,Jacqueline Griffin,Female,jacqueline21@adventure-works.com,24-03-2022,Lemon Grove
18682,Emily,Bennett,Emily Bennett,Female,emily26@adventure-works.com,26-09-2022,Lincoln Acres
18683,Robert,Walker,Robert Walker,Male,robert83@adventure-works.com,07-06-2022,Santa Cruz
18684,Makayla,Watson,Makayla Watson,Female,makayla0@adventure-works.com,13-11-2022,Spring Valley
18685,Sean,Rogers,Sean Rogers,Male,sean27@adventure-works.com,20-07-2022,Newton
18686,Logan,Coleman,Logan Coleman,Male,logan8@adventure-works.com,28-03-2022,Port Hammond
18687,Olivia,Smith,Olivia Smith,Female,olivia0@adventure-works.com,09-02-2022,Burlingame
18688,Antonio,Barnes,Antonio Barnes,Male,antonio3@adventure-works.com,16-08-2022,Port Orchard
18689,Miguel,Miller,Miguel Miller,Male,miguel5@adventure-works.com,08-06-2022,Everett
18690,Carlos,Rivera,Carlos Rivera,Male,carlos19@adventure-works.com,17-10-2022,Bremerton
18691,Claudia,Zheng,Claudia Zheng,Female,claudia17@adventure-works.com,28-06-2020,Lane Cove
18692,Preston,Mehta,Preston Mehta,Male,preston13@adventure-works.com,23-06-2020,Lavender Bay
18693,Ann,Subram,Ann Subram,Female,ann18@adventure-works.com,07-06-2020,Caloundra
18694,Derrick,Gomez,Derrick Gomez,Male,derrick1@adventure-works.com,02-06-2020,Newcastle
18695,Aaron,Diaz,Aaron Diaz,Male,aaron21@adventure-works.com,01-06-2020,Melton
18696,Mindy,Black,Mindy Black,Female,mindy25@adventure-works.com,12-06-2020,Hervey Bay
18697,Tara,Lal,Tara Lal,Female,tara8@adventure-works.com,18-06-2020,Lane Cove
18698,Jaclyn,Chande,Jaclyn Chande,Female,jaclyn38@adventure-works.com,24-06-2020,Newcastle
18699,Blake,Griffin,Blake Griffin,Male,blake68@adventure-works.com,22-06-2020,Gold Coast
18700,Ernest,Zhao,Ernest Zhao,Male,ernest10@adventure-works.com,08-06-2020,Seaford
18701,Kenneth,Lal,Kenneth Lal,Male,kenneth8@adventure-works.com,18-06-2020,Sunbury
18702,Adriana,Smith,Adriana Smith,Female,adriana9@adventure-works.com,29-06-2020,Coffs Harbour
18703,Vincent,Huang,Vincent Huang,Male,vincent6@adventure-works.com,10-06-2020,Hawthorne
18704,Lacey,Goel,Lacey Goel,Female,lacey8@adventure-works.com,19-03-2022,Springwood
18705,Karl,Goel,Karl Goel,Male,karl20@adventure-works.com,24-05-2022,East Brisbane
18706,Darryl,Zheng,Darryl Zheng,Male,darryl19@adventure-works.com,16-07-2020,Goulburn
18707,Marshall,She,Marshall She,Male,marshall21@adventure-works.com,20-02-2022,Hobart
18708,Micah,Zhao,Micah Zhao,Male,micah21@adventure-works.com,09-07-2020,Milsons Point
18709,Darren,Hernandez,Darren Hernandez,Male,darren25@adventure-works.com,29-07-2020,South Melbourne
18710,Ricardo,Xie,Ricardo Xie,Male,ricardo3@adventure-works.com,07-07-2020,St. Leonards
18711,Emma,Diaz,Emma Diaz,Female,emma67@adventure-works.com,17-09-2022,Geelong
18712,Glenn,Guo,Glenn Guo,Male,glenn19@adventure-works.com,29-03-2022,Rockhampton
18713,Rosa,Yang,Rosa Yang,Female,rosa5@adventure-works.com,27-10-2022,Newcastle
18714,Francisco,Lopez,Francisco Lopez,Male,francisco18@adventure-works.com,11-03-2022,Springwood
18715,Rafael,Rai,Rafael Rai,Male,rafael41@adventure-works.com,09-07-2022,Hervey Bay
18716,Seth,Campbell,Seth Campbell,Male,seth43@adventure-works.com,12-07-2020,Hervey Bay
18717,Cassandra,Suri,Cassandra Suri,Female,cassandra0@adventure-works.com,17-08-2022,South Melbourne
18718,Susan,Liu,Susan Liu,Female,susan13@adventure-works.com,30-07-2020,Hawthorne
18719,Alberto,Suarez,Alberto Suarez,Male,alberto18@adventure-works.com,06-04-2022,Rhodes
18720,Taylor,Miller,Taylor Miller,Female,taylor53@adventure-works.com,10-10-2022,Hobart
18721,Andy,Gomez,Andy Gomez,Male,andy6@adventure-works.com,15-07-2020,Malabar
18722,Jonathon,Navarro,Jonathon Navarro,Male,jonathon7@adventure-works.com,08-07-2020,St. Leonards
18723,Lacey,Ma,Lacey Ma,Female,lacey28@adventure-works.com,24-07-2020,Port Macquarie
18724,Denise,Fernandez,Denise Fernandez,Female,denise16@adventure-works.com,22-07-2020,Bendigo
18725,Denise,Kapoor,Denise Kapoor,Female,denise4@adventure-works.com,09-07-2020,Hobart
18726,Katrina,Anand,Katrina Anand,Female,katrina21@adventure-works.com,10-07-2020,Matraville
18727,Hailey,Hernandez,Hailey Hernandez,Female,hailey58@adventure-works.com,13-07-2022,Melbourne
18728,Roger,Luo,Roger Luo,Male,roger33@adventure-works.com,21-08-2022,Lavender Bay
18729,Evan,Parker,Evan Parker,Male,evan23@adventure-works.com,22-07-2020,Melton
18730,Johnathan,Arthur,Johnathan Arthur,Male,johnathan8@adventure-works.com,03-10-2022,Malabar
18731,Brett,Malhotra,Brett Malhotra,Male,brett4@adventure-works.com,27-07-2020,Darlinghurst
18732,Zachary,Jai,Zachary Jai,Male,zachary1@adventure-works.com,27-01-2023,Warrnambool
18733,Rafael,Gao,Rafael Gao,Male,rafael16@adventure-works.com,01-03-2022,Gold Coast
18734,Barbara,Ashe,Barbara Ashe,Female,barbara50@adventure-works.com,04-05-2022,Brisbane
18735,Latasha,Moreno,Latasha Moreno,Female,latasha6@adventure-works.com,11-07-2020,Cloverdale
18736,Ashley,Patterson,Ashley Patterson,Female,ashley37@adventure-works.com,26-07-2020,Melbourne
18737,Ricky,Gomez,Ricky Gomez,Male,ricky1@adventure-works.com,27-07-2020,Bendigo
18738,Tamara,Luo,Tamara Luo,Female,tamara17@adventure-works.com,16-07-2020,Rhodes
18739,Christy,Pal,Christy Pal,Female,christy29@adventure-works.com,20-07-2020,Geelong
18740,Adam,Hill,Adam Hill,Male,adam43@adventure-works.com,08-07-2020,Hobart
18741,Edgar,Martinez,Edgar Martinez,Male,edgar18@adventure-works.com,17-11-2022,Melbourne
18742,Don,Guo,Don Guo,Male,don6@adventure-works.com,27-06-2022,East Brisbane
18743,Glenn,Xu,Glenn Xu,Male,glenn13@adventure-works.com,03-04-2022,Gold Coast
18744,April,Raje,April Raje,Female,april12@adventure-works.com,04-06-2022,Rhodes
18745,Brooke,James,Brooke James,Female,brooke8@adventure-works.com,19-08-2022,Rockhampton
18746,Reginald,Alvarez,Reginald Alvarez,Male,reginald12@adventure-works.com,02-07-2020,Melton
18747,Jacquelyn,Diaz,Jacquelyn Diaz,Female,jacquelyn3@adventure-works.com,02-07-2020,Townsville
18748,Gabrielle,Stewart,Gabrielle Stewart,Female,gabrielle0@adventure-works.com,14-01-2023,Caloundra
18749,Olivia,Stewart,Olivia Stewart,Female,olivia24@adventure-works.com,10-11-2022,Newton
18750,Alexandra,Perry,Alexandra Perry,Female,alexandra31@adventure-works.com,29-09-2022,La Jolla
18751,Kari,Schmidt,Kari Schmidt,Female,kari11@adventure-works.com,15-02-2022,Berkeley
18752,Samantha,Walker,Samantha Walker,Female,samantha24@adventure-works.com,22-03-2022,Newport Beach
18753,James,Moore,James Moore,Male,james73@adventure-works.com,09-07-2022,Portland
18754,Isabella,Mitchell,Isabella Mitchell,Female,isabella41@adventure-works.com,11-03-2022,Beverly Hills
18755,Christopher,Lewis,Christopher Lewis,Male,christopher21@adventure-works.com,26-03-2022,Haney
18756,Isabella,Thompson,Isabella Thompson,Female,isabella71@adventure-works.com,31-07-2022,Westminster
18757,Frederick,Srini,Frederick Srini,Male,frederick7@adventure-works.com,08-02-2022,Bellingham
18758,Devin,Price,Devin Price,Male,devin66@adventure-works.com,20-02-2022,Cliffside
18759,Devin,Phillips,Devin Phillips,Male,devin38@adventure-works.com,19-05-2022,Sooke
18760,Morgan,Wood,Morgan Wood,Female,morgan72@adventure-works.com,27-02-2022,Downey
18761,Luis,Wright,Luis Wright,Male,luis51@adventure-works.com,23-08-2022,Glendale
18762,Arthur,Wilson,Arthur Wilson,Female,arthur44@adventure-works.com,17-11-2022,Newport Beach
18763,Julie,Chander,Julie Chander,Female,julie20@adventure-works.com,15-05-2022,Malabar
18764,Natalie,Scott,Natalie Scott,Female,natalie56@adventure-works.com,20-07-2022,Redwood City
18765,Noah,Shan,Noah Shan,Male,noah25@adventure-works.com,02-10-2022,Yakima
18766,Francisco,Sai,Francisco Sai,Male,francisco6@adventure-works.com,16-07-2020,Darlinghurst
18767,Gary,Alonso,Gary Alonso,Male,gary19@adventure-works.com,14-07-2020,Hervey Bay
18768,Dalton,Garcia,Dalton Garcia,Male,dalton15@adventure-works.com,25-07-2020,Gold Coast
18769,Theresa,Dominguez,Theresa Dominguez,Female,theresa9@adventure-works.com,18-07-2020,Lane Cove
18770,Aaron,Hernandez,Aaron Hernandez,Male,aaron50@adventure-works.com,22-08-2022,Burbank
18771,Robert,Green,Robert Green,Male,robert55@adventure-works.com,22-10-2022,Glendale
18772,Julia,Hill,Julia Hill,Female,julia19@adventure-works.com,21-06-2022,Lincoln Acres
18773,Cassidy,Price,Cassidy Price,Female,cassidy0@adventure-works.com,19-05-2022,Lincoln Acres
18774,Justin,Flores,Justin Flores,Male,justin9@adventure-works.com,26-01-2023,Woodland Hills
18775,Andrea,Bell,Andrea Bell,Female,andrea15@adventure-works.com,02-02-2022,Oregon City
18776,Connor,Allen,Connor Allen,Male,connor50@adventure-works.com,31-05-2022,Lincoln Acres
18777,Richard,Clark,Richard Clark,Male,richard13@adventure-works.com,14-03-2022,Downey
18778,Miguel,Washington,Miguel Washington,Male,miguel59@adventure-works.com,22-09-2022,National City
18779,Jose,Hill,Jose Hill,Male,jose48@adventure-works.com,03-11-2022,Novato
18780,Evan,Carter,Evan Carter,Male,evan35@adventure-works.com,04-11-2022,Novato
18781,Hunter,Lewis,Hunter Lewis,Male,hunter54@adventure-works.com,26-12-2022,Spring Valley
18782,Patrick,Reed,Patrick Reed,Male,patrick25@adventure-works.com,18-12-2022,Grossmont
18783,Michael,Martin,Michael Martin,Male,michael46@adventure-works.com,26-12-2022,W. Linn
18784,Trinity,Brooks,Trinity Brooks,Female,trinity1@adventure-works.com,15-10-2022,Santa Monica
18785,Sara,Rivera,Sara Rivera,Female,sara18@adventure-works.com,28-11-2022,Port Hammond
18786,Dustin,Chande,Dustin Chande,Male,dustin15@adventure-works.com,03-04-2022,Bellflower
18787,Mya,Wood,Mya Wood,Female,mya4@adventure-works.com,17-09-2022,Issaquah
18788,Madison,Thompson,Madison Thompson,Female,madison16@adventure-works.com,21-11-2022,N. Vancouver
18789,Seth,Robinson,Seth Robinson,Male,seth17@adventure-works.com,21-12-2022,Yakima
18790,Julia,Martin,Julia Martin,Female,julia36@adventure-works.com,18-11-2022,Renton
18791,Megan,Blue,Megan Blue,Female,megan34@adventure-works.com,21-12-2022,Sedro Woolley
18792,Gabriella,Peterson,Gabriella Peterson,Female,gabriella2@adventure-works.com,24-11-2022,W. Linn
18793,Angel,Cox,Angel Cox,Male,angel10@adventure-works.com,24-11-2022,Warrnambool
18794,Andrew,Davis,Andrew Davis,Male,andrew14@adventure-works.com,02-11-2022,Long Beach
18795,Nathan,Alexander,Nathan Alexander,Male,nathan15@adventure-works.com,08-05-2022,Royal Oak
18796,Marvin,Ruiz,Marvin Ruiz,Male,marvin2@adventure-works.com,09-10-2022,Sydney
18797,Evan,Murphy,Evan Murphy,Male,evan16@adventure-works.com,21-01-2023,Redmond
18798,Andrea,Allen,Andrea Allen,Female,andrea45@adventure-works.com,31-10-2022,Glendale
18799,Jacob,Lewis,Jacob Lewis,Male,jacob17@adventure-works.com,04-04-2022,La Jolla
18800,Jennifer,Phillips,Jennifer Phillips,Female,jennifer8@adventure-works.com,06-11-2022,Lake Oswego
18801,Dawn,Yuan,Dawn Yuan,Female,dawn30@adventure-works.com,30-10-2022,Berkeley
18802,Mario,Shen,Mario Shen,Male,mario1@adventure-works.com,26-11-2022,Bremerton
18803,Cedric,Zheng,Cedric Zheng,Male,cedric19@adventure-works.com,06-12-2022,Bremerton
18804,Aaron,Gonzales,Aaron Gonzales,Male,aaron16@adventure-works.com,16-12-2022,Novato
18805,Tracy,Simpson,Tracy Simpson,Female,tracy4@adventure-works.com,27-01-2023,Beaverton
18806,Kaitlyn,Torres,Kaitlyn Torres,Female,kaitlyn60@adventure-works.com,30-11-2022,Corvallis
18807,Spencer,Bennett,Spencer Bennett,Male,spencer2@adventure-works.com,27-03-2022,Chula Vista
18808,Gabrielle,Perez,Gabrielle Perez,Female,gabrielle55@adventure-works.com,17-12-2022,Colma
18809,Jason,King,Jason King,Male,jason47@adventure-works.com,01-04-2022,Beaverton
18810,Casey,Dominguez,Casey Dominguez,Male,casey36@adventure-works.com,09-11-2022,Burien
18811,Samuel,Perry,Samuel Perry,Male,samuel6@adventure-works.com,22-02-2022,Oak Bay
18812,Kyle,Adams,Kyle Adams,Male,kyle45@adventure-works.com,01-03-2022,Victoria
18813,Kristy,Hernandez,Kristy Hernandez,Female,kristy4@adventure-works.com,20-01-2023,Ballard
18814,Evan,Adams,Evan Adams,Male,evan39@adventure-works.com,10-07-2022,Everett
18815,Abigail,Rogers,Abigail Rogers,Female,abigail5@adventure-works.com,20-09-2022,Lynnwood
18816,Taylor,Smith,Taylor Smith,Female,taylor47@adventure-works.com,28-02-2022,Oregon City
18817,Brittany,Russell,Brittany Russell,Female,brittany18@adventure-works.com,24-12-2022,Puyallup
18818,Lucas,Torres,Lucas Torres,Male,lucas76@adventure-works.com,20-12-2022,National City
18819,Miranda,Bennett,Miranda Bennett,Female,miranda1@adventure-works.com,05-12-2022,Santa Cruz
18820,Alexandria,Cook,Alexandria Cook,Female,alexandria42@adventure-works.com,08-07-2022,West Covina
18821,Juan,Morgan,Juan Morgan,Male,juan23@adventure-works.com,14-06-2022,Newton
18822,Gregory,Ferrier,Gregory Ferrier,Male,gregory26@adventure-works.com,10-08-2022,Beaverton
18823,Russell,Xu,Russell Xu,Male,russell9@adventure-works.com,06-06-2022,Bellflower
18824,Elijah,Collins,Elijah Collins,Male,elijah31@adventure-works.com,29-11-2022,La Jolla
18825,Brandon,Smith,Brandon Smith,Male,brandon37@adventure-works.com,09-09-2022,San Carlos
18826,Allison,Stewart,Allison Stewart,Female,allison24@adventure-works.com,13-03-2022,Royal Oak
18827,Carmen,Raman,Carmen Raman,Female,carmen15@adventure-works.com,27-12-2022,Beaverton
18828,Morgan,Wright,Morgan Wright,Female,morgan17@adventure-works.com,15-09-2022,Everett
18829,Jackson,Simmons,Jackson Simmons,Male,jackson17@adventure-works.com,03-12-2022,Issaquah
18830,Kristine,Ortega,Kristine Ortega,Female,kristine22@adventure-works.com,17-11-2022,Bellflower
18831,Andy,Hernandez,Andy Hernandez,Male,andy8@adventure-works.com,26-12-2022,Bellflower
18832,Dylan,Jackson,Dylan Jackson,Male,dylan42@adventure-works.com,12-12-2022,Redwood City
18833,Morgan,Baker,Morgan Baker,Female,morgan13@adventure-works.com,09-12-2022,Lakewood
18834,Ana,Foster,Ana Foster,Female,ana15@adventure-works.com,28-12-2022,Edmonds
18835,Isabelle,Coleman,Isabelle Coleman,Female,isabelle6@adventure-works.com,29-01-2022,El Cajon
18836,Nicole,Cooper,Nicole Cooper,Female,nicole35@adventure-works.com,27-03-2022,Puyallup
18837,Amanda,Hernandez,Amanda Hernandez,Female,amanda61@adventure-works.com,05-06-2022,Spring Valley
18838,Natalie,Morris,Natalie Morris,Female,natalie2@adventure-works.com,17-12-2022,Spring Valley
18839,Don,Lee,Don Lee,Male,don4@adventure-works.com,10-11-2022,Port Hammond
18840,Alexandria,Barnes,Alexandria Barnes,Female,alexandria3@adventure-works.com,29-11-2022,Puyallup
18841,Gabriella,Campbell,Gabriella Campbell,Female,gabriella29@adventure-works.com,02-05-2022,Shawnee
18842,James,Gonzalez,James Gonzalez,Male,james58@adventure-works.com,10-05-2022,Victoria
18843,Luis,Perez,Luis Perez,Male,luis36@adventure-works.com,20-11-2022,Beaverton
18844,Dalton,Hernandez,Dalton Hernandez,Male,dalton25@adventure-works.com,21-06-2022,Renton
18845,Katherine,Hughes,Katherine Hughes,Female,katherine37@adventure-works.com,22-04-2022,Tacoma
18846,Deb,Hughes,Deb Hughes,Male,deb8@adventure-works.com,03-01-2023,Walla Walla
18847,Ariana,Richardson,Ariana Richardson,Female,ariana8@adventure-works.com,19-08-2022,Woodburn
18848,Christian,Harris,Christian Harris,Male,christian49@adventure-works.com,13-12-2022,Berkeley
18849,Faith,Flores,Faith Flores,Female,faith11@adventure-works.com,03-12-2022,Port Orchard
18850,Ethan,Hughes,Ethan Hughes,Male,ethan8@adventure-works.com,05-12-2022,Mill Valley
18851,Dalton,Cook,Dalton Cook,Male,dalton83@adventure-works.com,12-12-2022,Long Beach
18852,Allison,Sanders,Allison Sanders,Female,allison2@adventure-works.com,08-08-2022,Port Hammond
18853,Jacqueline,Gray,Jacqueline Gray,Female,jacqueline30@adventure-works.com,26-04-2022,Corvallis
18854,Hunter,Turner,Hunter Turner,Male,hunter34@adventure-works.com,19-12-2022,Kirkland
18855,Robert,Zhang,Robert Zhang,Male,robert35@adventure-works.com,19-05-2022,N. Vancouver
18856,Thomas,Green,Thomas Green,Male,thomas50@adventure-works.com,23-12-2022,Palo Alto
18857,Sebastian,Sanders,Sebastian Sanders,Male,sebastian3@adventure-works.com,20-12-2022,Edmonds
18858,Miguel,Parker,Miguel Parker,Male,miguel42@adventure-works.com,19-12-2022,Lincoln Acres
18859,Olivia,Henderson,Olivia Henderson,Female,olivia50@adventure-works.com,18-06-2022,Royal Oak
18860,Sydney,Foster,Sydney Foster,Female,sydney38@adventure-works.com,06-12-2022,Renton
18861,Ashley,Wood,Ashley Wood,Female,ashley28@adventure-works.com,10-10-2022,Ballard
18862,Luke,Zhang,Luke Zhang,Male,luke13@adventure-works.com,04-12-2022,Beverly Hills
18863,Charles,Scott,Charles Scott,Male,charles33@adventure-works.com,20-12-2022,West Covina
18864,Elijah,Long,Elijah Long,Male,elijah13@adventure-works.com,05-12-2022,San Gabriel
18865,Ashley,Hayes,Ashley Hayes,Female,ashley50@adventure-works.com,12-12-2022,Kirkland
18866,Miguel,Scott,Miguel Scott,Male,miguel30@adventure-works.com,12-12-2022,Concord
18867,Thomas,Perry,Thomas Perry,Male,thomas9@adventure-works.com,03-12-2022,Milwaukie
18868,Adam,Long,Adam Long,Male,adam7@adventure-works.com,29-11-2022,Long Beach
18869,Ashley,Flores,Ashley Flores,Female,ashley39@adventure-works.com,30-11-2022,National City
18870,Ana,Barnes,Ana Barnes,Female,ana3@adventure-works.com,21-01-2023,Beaverton
18871,Ruben,Rubio,Ruben Rubio,Male,ruben0@adventure-works.com,04-02-2022,Burnaby
18872,Miguel,Severino,Miguel Severino,Male,miguel71@adventure-works.com,20-10-2022,Bremerton
18873,Austin,Rodriguez,Austin Rodriguez,Male,austin35@adventure-works.com,11-08-2022,W. Linn
18874,Julia,Green,Julia Green,Female,julia11@adventure-works.com,03-08-2022,Sedro Woolley
